epoch,train_total_loss,train_phase_loss,train_farfield_loss,val_total_loss,val_phase_loss,val_farfield_loss,val_rmse_rad,val_rmse_deg,val_mae_rad,val_mae_deg
1,0.5076040617247534,0.5075685726530725,0.0003549053931059888,0.5000593599930309,0.5000249914873659,0.00034365817269894715,1.7820603847503662,102.10453888365564,1.5356937646865845,87.98877134109787
2,0.5008020893821503,0.5007673402072331,0.0003474973808445931,0.4999419548153098,0.49990764279770694,0.0003431625593852349,1.7771109342575073,101.82095625950588,1.5301947593688965,87.67370154487435
3,0.500105247817226,0.500062536593922,0.0004270896712297251,0.49996671918170904,0.4999273999843722,0.00039309191573076436,1.7679704427719116,101.29724467470598,1.5256682634353638,87.4143524318998
4,0.4995975714156082,0.4995625565171908,0.00035015274897379044,0.4987599927615496,0.4987232899354174,0.0003670480572527238,1.767281413078308,101.25776618130331,1.5206173658370972,87.12495731676636
5,0.496387164186499,0.4963513516181008,0.0003581441834493535,0.4913273946522108,0.49129971043736326,0.00027680447328153973,1.6651997566223145,95.40891810067048,1.406757116317749,80.60124556500125
6,0.47327943720631094,0.47325692046953977,0.0002251544198399805,0.4426095043522081,0.4425942640678555,0.0001523570560666069,1.4139132499694824,81.01126182087711,1.1436563730239868,65.52668338751378
7,0.4184354395506768,0.4184203882124171,0.00015051067785155705,0.4001692225730497,0.40015651587567297,0.00012714905536686394,1.3164634704589844,75.42780074044514,1.0449419021606445,59.87076083017713
8,0.38663334053987897,0.38662031426110083,0.00013026265087979716,0.3801233073075612,0.3801114818239524,0.00011833148330885283,1.2460637092590332,71.39419154495909,0.9860705733299255,56.497682153850086
9,0.3761724561619359,0.37615962501344735,0.00012829879126622076,0.3678470729223264,0.3678360776184431,0.00010992343562428408,1.2007125616073608,68.79576218844362,0.9551601409912109,54.72664483791705
10,0.36577048348314933,0.36575799114877283,0.00012492941423057833,0.3623434338304732,0.36233263993574905,0.0001079243283682302,1.2014718055725098,68.83926366326743,0.9490235447883606,54.375043774917714
11,0.3604826600857953,0.3604701039844385,0.0001255369877869357,0.3582666958469191,0.3582558458537058,0.00010842923564780078,1.1971449851989746,68.59135511715264,0.9444003105163574,54.1101519634317
12,0.3586801260543269,0.3586675221693582,0.00012602065434593542,0.35530317920485355,0.3552924209560444,0.00010753323513675129,1.19162917137146,68.27532226425616,0.9428263902664185,54.01997297582002
13,0.3530183762478429,0.35300578435040053,0.0001259219261047602,0.35430348328515593,0.3542928584650451,0.00010633963868600237,1.1916561126708984,68.27686588700858,0.9438391923904419,54.07800226300844
14,0.3457880473003707,0.3457755060169284,0.00012541545876763584,0.3500765643867792,0.35006599585994397,0.00010570264343412751,1.1819170713424683,67.71885992238605,0.9341424703598022,53.52242101554127
15,0.341152857135794,0.34114021345889767,0.00012644070106969531,0.34347177623144165,0.34346101272339913,0.00010765642584933065,1.157707929611206,66.33177827555069,0.9134128093719482,52.33469893020024
